problem_idx,generation_accuracy,selection_accuracy,selection_precision,selection_recall,selection_f1,selection_tp,selection_tn,selection_fp,selection_fn,feature_thresholds,insufficient_data
29,0.97,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.5802507847547531), 'internlm_scores': np.float64(0.609350323677063), 'skyworks_scores': np.float64(0.6538915038108826), 'gpm_scores': np.float64(0.5569991767406464), 'grm_gemma_scores': np.float64(0.5557567030191422), 'grm_llama32_scores': np.float64(0.5410596132278442), 'grm_scores': np.float64(0.4565359950065613), 'urm_scores': np.float64(0.5370584428310394), 'judge_gpt-4o_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.6153292655944824), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5)}",False
30,0.99,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5088484883308411), 'gpm_scores': np.float64(0.5206660255789757), 'grm_scores': np.float64(0.4975990951061249), 'urm_scores': np.float64(0.7141376733779907), 'skyworks_scores': np.float64(0.7426470518112183), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.5552771985530853), 'offset_bias_scores': np.float64(0.7755645215511322), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7232439815998077), 'grm_gemma_scores': np.float64(0.6563758254051208), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5)}",False
31,0.83,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5812739133834839), 'gpm_scores': np.float64(0.6967142522335052), 'offset_bias_scores': np.float64(0.8164397478103638), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7841235399246216), 'grm_llama32_scores': np.float64(0.7424657642841339), 'urm_scores': np.float64(0.6975344717502594), 'grm_gemma_scores': np.float64(0.7408034801483154), 'grm_scores': np.float64(0.7111341953277588), 'judge_gpt-4o_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7406426072120667), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
32,1.0,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.2093556448817253), 'grm_scores': np.float64(0.3019314259290695), 'urm_scores': np.float64(0.6286311149597168), 'qrm_scores': np.float64(0.6127776354551315), 'judge_gpt-4o_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.6085078120231628), 'grm_gemma_scores': np.float64(0.5335332080721855), 'grm_llama32_scores': np.float64(0.7113124132156372), 'gpm_scores': np.float64(0.7669023275375366), 'skyworks_scores': np.float64(0.5627056658267975)}",False
33,0.99,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.46824588626623154), 'gpm_scores': np.float64(0.6975218653678894), 'offset_bias_scores': np.float64(0.8115173578262329), 'qrm_scores': np.float64(0.6455346345901489), 'urm_scores': np.float64(0.48344114422798157), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7264119982719421), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7106840014457703), 'grm_gemma_scores': np.float64(0.8052458614110947), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.634784609079361), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
34,0.95,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.6977668106555939), 'grm_scores': np.float64(0.5519553124904633), 'offset_bias_scores': np.float64(0.7980254888534546), 'internlm_scores': np.float64(0.5778565406799316), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6495619416236877), 'grm_llama32_scores': np.float64(0.6510373950004578), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6444830298423767), 'urm_scores': np.float64(0.6833065152168274), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.5893076956272125), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
35,1.0,1,1.0,1.0,1.0,1,0,0,0,"{'grm_scores': np.float64(0.382907435297966), 'qrm_scores': np.float64(0.579047828912735), 'offset_bias_scores': np.float64(0.48767445981502533), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.4245925545692444), 'internlm_scores': np.float64(0.16650522500276566), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5081804692745209), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.40672601759433746), 'grm_gemma_scores': np.float64(0.48321351408958435), 'urm_scores': np.float64(0.34050895273685455), 'judge_llama-3.1-nemotron-70b-instruct-hf_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
36,0.9,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.6569297909736633), 'gpm_scores': np.float64(0.5682326555252075), 'offset_bias_scores': np.float64(0.7488240897655487), 'urm_scores': np.float64(0.6159771084785461), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.49245551228523254), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5184212625026703), 'skyworks_scores': np.float64(0.5708841681480408), 'internlm_scores': np.float64(0.5432614982128143), 'grm_gemma_scores': np.float64(0.6707296371459961), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
37,1.0,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.5078765451908112), 'grm_scores': np.float64(0.4728781133890152), 'urm_scores': np.float64(0.6111937314271927), 'internlm_scores': np.float64(0.47754861414432526), 'offset_bias_scores': np.float64(0.5420510023832321), 'gpm_scores': np.float64(0.7131359577178955), 'grm_gemma_scores': np.float64(0.1617886945605278), 'grm_llama32_scores': np.float64(0.6135413944721222), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.5313075482845306), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
38,0.84,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6600923985242844), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.5394322276115417), 'urm_scores': np.float64(0.7958832085132599), 'gpm_scores': np.float64(0.6753844320774078), 'offset_bias_scores': np.float64(0.8009307086467743), 'judge_gpt-4o_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7236531376838684), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6206976026296616), 'qrm_scores': np.float64(0.8147825300693512), 'grm_gemma_scores': np.float64(0.7926721572875977), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5)}",False
39,0.99,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5287953019142151), 'gpm_scores': np.float64(0.6715145409107208), 'grm_scores': np.float64(0.5621019005775452), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6574074029922485), 'judge_gpt-4o_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.6537077128887177), 'offset_bias_scores': np.float64(0.6698132753372192), 'grm_gemma_scores': np.float64(0.6519879698753357), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7814009785652161), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.6771988570690155), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
40,0.99,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.5276715755462646), 'grm_scores': np.float64(0.43751122057437897), 'qrm_scores': np.float64(0.40689700841903687), 'grm_gemma_scores': np.float64(0.5654009580612183), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.6340255439281464), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.45779161155223846), 'grm_llama32_scores': np.float64(0.4921516999602318), 'skyworks_scores': np.float64(0.5532446205615997), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6441968530416489), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
41,1.0,0,0.0,0.0,0.0,0,1,1,0,"{'qrm_scores': np.float64(0.33545905351638794), 'grm_scores': np.float64(0.540623664855957), 'grm_llama32_scores': np.float64(0.513066440820694), 'urm_scores': np.float64(0.2978183180093765), 'skyworks_scores': np.float64(0.6296068727970123), 'offset_bias_scores': np.float64(0.7980932593345642), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.6621951460838318), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.5753388106822968), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.568499743938446), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
42,1.0,0,0.0,0.0,0.0,0,1,1,0,{},True
43,0.78,1,1.0,1.0,1.0,1,0,0,0,"{'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6969288885593414), 'internlm_scores': np.float64(0.6334910690784454), 'grm_gemma_scores': np.float64(0.5959918200969696), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.8094314485788345), 'offset_bias_scores': np.float64(0.7596160173416138), 'grm_llama32_scores': np.float64(0.6795631349086761), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.7498326599597931), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.7193251401185989), 'skyworks_scores': np.float64(0.7013157904148102), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
44,0.94,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.5427902042865753), 'gpm_scores': np.float64(0.47884557396173477), 'offset_bias_scores': np.float64(0.6916819959878922), 'qrm_scores': np.float64(0.7027572989463806), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.643730878829956), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.646631047129631), 'urm_scores': np.float64(0.7843227088451385), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6850828677415848), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6100181639194489), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
45,0.97,0,0.0,0.0,0.0,0,0,1,1,"{'qrm_scores': np.float64(0.694451242685318), 'grm_scores': np.float64(0.6182036995887756), 'urm_scores': np.float64(0.6586364507675171), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.6793154776096344), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7276119440793991), 'grm_gemma_scores': np.float64(0.5543256551027298), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5334313958883286), 'offset_bias_scores': np.float64(0.7631466686725616), 'internlm_scores': np.float64(0.5440284013748169), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
46,0.98,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.48225678503513336), 'gpm_scores': np.float64(0.5553008615970612), 'offset_bias_scores': np.float64(0.7684424519538879), 'qrm_scores': np.float64(0.6280324459075928), 'urm_scores': np.float64(0.6045012772083282), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.604785829782486), 'grm_llama32_scores': np.float64(0.5813226103782654), 'grm_gemma_scores': np.float64(0.6724023222923279), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.6269905269145966), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
47,0.82,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.8740492761135101), 'internlm_scores': np.float64(0.5801985263824463), 'offset_bias_scores': np.float64(0.8021159470081329), 'urm_scores': np.float64(0.7782908380031586), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.7785366475582123), 'grm_scores': np.float64(0.7559235692024231), 'grm_gemma_scores': np.float64(0.8049742877483368), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.8038194477558136), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.669703871011734), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5)}",False
48,0.87,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.4812758266925812), 'gpm_scores': np.float64(0.774422824382782), 'offset_bias_scores': np.float64(0.774531751871109), 'qrm_scores': np.float64(0.6810784339904785), 'grm_gemma_scores': np.float64(0.795978844165802), 'grm_llama32_scores': np.float64(0.5990151315927505), 'skyworks_scores': np.float64(0.7010526359081268), 'urm_scores': np.float64(0.6461592018604279), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.5106551349163055), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5)}",False
49,0.89,1,1.0,1.0,1.0,1,0,0,0,"{'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_scores': np.float64(0.4203672856092453), 'offset_bias_scores': np.float64(0.6541696786880493), 'internlm_scores': np.float64(0.5458185374736786), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.56339031457901), 'gpm_scores': np.float64(0.6195587664842606), 'grm_llama32_scores': np.float64(0.607509046792984), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5867163687944412), 'qrm_scores': np.float64(0.6691328585147858), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.6478608548641205), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
50,0.9,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.6424172818660736), 'grm_scores': np.float64(0.7148151993751526), 'offset_bias_scores': np.float64(0.8153476119041443), 'qrm_scores': np.float64(0.8035646080970764), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5780951380729675), 'grm_llama32_scores': np.float64(0.7837915420532227), 'grm_gemma_scores': np.float64(0.6876138895750046), 'skyworks_scores': np.float64(0.780120462179184), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.7670426368713379), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
51,0.9,1,1.0,1.0,1.0,1,0,0,0,"{'grm_llama32_scores': np.float64(0.6866892278194427), 'grm_scores': np.float64(0.4458424970507622), 'offset_bias_scores': np.float64(0.47447846829891205), 'qrm_scores': np.float64(0.65126933157444), 'grm_gemma_scores': np.float64(0.7341001629829407), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'urm_scores': np.float64(0.5596591234207153), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.5504573285579681), 'internlm_scores': np.float64(0.4214623421430588), 'gpm_scores': np.float64(0.44959473609924316), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
52,0.99,0,0.0,0.0,0.0,0,0,1,1,"{'internlm_scores': np.float64(0.5260104089975357), 'grm_scores': np.float64(0.6661279499530792), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7371562421321869), 'urm_scores': np.float64(0.7042119204998016), 'grm_llama32_scores': np.float64(0.7317193448543549), 'gpm_scores': np.float64(0.6315722763538361), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.7785494029521942), 'offset_bias_scores': np.float64(0.8045983910560608), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.7625484466552734), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
53,1.0,0,0.0,0.0,0.0,0,1,1,0,"{'internlm_scores': np.float64(0.7039496302604675), 'grm_scores': np.float64(0.3550955429673195), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.5785227119922638), 'grm_gemma_scores': np.float64(0.5371666997671127), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.7285513281822205), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'offset_bias_scores': np.float64(0.5923687219619751), 'skyworks_scores': np.float64(0.7398081570863724), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.659439206123352), 'urm_scores': np.float64(0.6463567018508911), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5)}",False
54,0.77,1,1.0,1.0,1.0,1,0,0,0,"{'qrm_scores': np.float64(0.8029500842094421), 'grm_scores': np.float64(0.6735161244869232), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'internlm_scores': np.float64(0.5759283900260925), 'urm_scores': np.float64(0.7048666775226593), 'gpm_scores': np.float64(0.4429071694612503), 'grm_llama32_scores': np.float64(0.6961748600006104), 'skyworks_scores': np.float64(0.7728742957115173), 'grm_gemma_scores': np.float64(0.6957429945468903), 'offset_bias_scores': np.float64(0.7900352478027344), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5)}",False
55,0.89,0,0.0,0.0,0.0,0,0,1,1,"{'grm_llama32_scores': np.float64(0.7527290880680084), 'grm_scores': np.float64(0.4755142033100128), 'offset_bias_scores': np.float64(0.7754988670349121), 'qrm_scores': np.float64(0.8011471033096313), 'grm_gemma_scores': np.float64(0.6990392804145813), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'skyworks_scores': np.float64(0.8072916716337204), 'urm_scores': np.float64(0.7595208883285522), 'internlm_scores': np.float64(0.6394922882318497), 'judge_gpt-4o_verdicts': np.float64(0.5), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.6386389136314392), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5)}",False
56,0.997,0,0.0,0.0,0.0,0,0,1,1,{},True
57,0.94,1,1.0,1.0,1.0,1,0,0,0,"{'internlm_scores': np.float64(0.6208130419254303), 'grm_scores': np.float64(0.7121394276618958), 'offset_bias_scores': np.float64(0.8261553198099136), 'judge_qwen2-72b-instruct_verdicts': np.float64(0.5), 'qrm_scores': np.float64(0.7417253255844116), 'judge_gemma-2-27b-it_verdicts': np.float64(0.5), 'grm_llama32_scores': np.float64(0.6928534209728241), 'judge_meta-llama-3.1-405b-instruct-turbo_verdicts': np.float64(0.5), 'grm_gemma_scores': np.float64(0.742577314376831), 'urm_scores': np.float64(0.619327962398529), 'judge_nous-hermes-2-mixtral-8x7b-dpo_verdicts': np.float64(0.5), 'gpm_scores': np.float64(0.5415268242359161), 'skyworks_scores': np.float64(0.7492283880710602), 'judge_qwen2.5-72b-instruct-turbo_verdicts': np.float64(0.5), 'judge_llama-3.3-70b-instruct-turbo_verdicts': np.float64(0.5), 'judge_claude-3-5-sonnet-latest_verdicts': np.float64(0.5), 'judge_gpt-4o_verdicts': np.float64(0.5)}",False
